"";"network";"state";"site_name";"description";"start";"end";"latitude";"longitude";"elev";"county";"site_id";"date";"snow_water_equivalent";"precipitation_cummulative";"temperature_max";"temperature_min";"temperature_mean";"precipitation"
"8143";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-01-14";53;356;2.3;-8.5;-4.5;3
"8144";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-01-15";53;358;-0.5;-7.3;-4.8;5
"8145";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-01-16";61;363;-3.5;-9.2;-6.2;10
"8146";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-01-17";71;373;-3;-10.4;-7.8;3
"8147";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-01-18";71;376;-2.8;-11.5;-7.7;0
"8148";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-01-19";74;376;3.6;-7;-2.6;3
"8149";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-01-20";74;378;6.3;-3.9;-0.4;0
"8150";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-01-21";74;378;10.8;-3.1;2.5;0
"8151";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-01-22";74;378;5.5;-0.8;1.5;0
"8152";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-01-23";74;378;7.7;-3.3;0.3;0
"8153";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-01-24";74;378;6;-2.4;1.3;0
"8154";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-01-25";74;378;3.7;-4.8;-1.7;0
"8155";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-01-26";74;378;5.3;-5;-1;0
"8156";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-01-27";74;378;-2.6;-6.5;-4.6;30
"8157";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-01-28";102;409;-2.9;-7.8;-5.9;3
"8158";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-01-29";104;411;0.6;-6.4;-4.5;3
"8159";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-01-30";104;414;0.5;-10.9;-5.5;0
"8160";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-01-31";104;414;-0.9;-9.7;-7;0
"8161";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-02-01";104;414;0.3;-10.7;-5.1;0
"8162";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-02-02";104;414;11.2;-4.7;2.7;3
"8163";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-02-03";104;417;13.4;0.6;5.9;0
"8164";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-02-04";104;417;13.7;1.7;6.6;0
"8165";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-02-05";99;417;16.1;2.7;7.3;0
"8166";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-02-06";97;417;11.5;1.6;5.2;0
"8167";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-02-07";91;417;5.5;-3.2;1.3;0
"8168";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-02-08";89;417;-2.2;-9.9;-6.3;5
"8169";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-02-09";99;422;0.1;-9.6;-4.9;3
"8170";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-02-10";102;424;4.4;-5.9;-1.2;0
"8171";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-02-11";102;424;3.7;-6.2;-1.5;0
"8172";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-02-12";102;424;5.6;-3.3;0.4;0
"8173";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-02-13";102;424;3.6;-5.1;-1.4;25
"8174";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-02-14";127;450;-1.8;-8.3;-5.3;20
"8175";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-02-15";147;470;1.7;-9.3;-5.3;0
"8176";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-02-16";147;470;4.2;-7.4;-2.1;3
"8177";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-02-17";147;472;8;-3.2;2.3;0
"8178";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-02-18";145;472;10.2;-0.2;3.6;0
"8179";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-02-19";142;472;9.8;-1.3;3.1;0
"8180";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-02-20";140;472;10.2;0.3;3.6;0
"8181";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-02-21";137;472;10.6;-0.8;3.9;0
"8182";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-02-22";135;472;11;0.5;4.3;0
"8183";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-02-23";132;472;2;-7.3;-1.7;0
"8184";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-02-24";135;472;1.9;-8.7;-3.9;0
"8185";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-02-25";135;472;4.4;-4.4;-0.9;3
"8186";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-02-26";140;475;1.4;-4;-1.7;13
"8187";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-02-27";150;488;4.5;-3.2;-0.5;13
"8188";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-02-28";163;500;-0.8;-4.3;-3.1;23
"8189";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-03-01";183;523;4.4;-6.2;-1.9;3
"8190";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-03-02";183;526;7.7;-4.5;-0.4;0
"8191";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-03-03";183;526;5.7;-3.7;-1.2;3
"8192";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-03-04";183;528;8.3;-3.9;2.2;3
"8193";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-03-05";183;531;8;1.8;4.7;0
"8194";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-03-06";178;531;10.1;1.2;4.5;0
"8195";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-03-07";173;531;1.9;-1.2;0.1;13
"8196";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-03-08";188;544;10.6;-1.3;2.2;3
"8197";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-03-09";185;546;5.8;0.3;2.1;0
"8198";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-03-10";183;546;1.1;-4.9;-3.1;23
"8199";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-03-11";206;569;-2.2;-5.1;-3.4;18
"8200";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-03-12";226;587;7.1;-2.8;0;3
"8201";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-03-13";226;589;10.9;-2.9;2.7;0
"8202";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-03-14";224;589;10.6;-2.1;3.3;0
"8203";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-03-15";221;589;10.5;-4.1;2.1;0
"8204";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-03-16";216;589;11.4;-0.8;4;0
"8205";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-03-17";211;589;10.1;-3.5;2.6;0
"8206";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-03-18";206;589;12.6;-2.2;5;0
"8207";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-03-19";198;589;15.9;2.4;8.3;0
"8208";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-03-20";185;589;17.3;4;9.3;0
"8209";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-03-21";173;589;17.5;3.8;9.1;0
"8210";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-03-22";160;589;15.8;4.3;8.5;0
"8211";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-03-23";145;589;17.1;3.6;8.2;0
"8212";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-03-24";132;589;17;4.6;9.6;0
"8213";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-03-25";117;589;16.4;3.6;8.9;0
"8214";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-03-26";102;589;14.7;3.1;7.5;0
"8215";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-03-27";86;589;14.4;0.8;5.7;0
"8216";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-03-28";74;589;13.9;1.3;6.6;3
"8217";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-03-29";58;592;13.7;3.1;7.3;0
"8218";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-03-30";46;592;15.1;1.8;7.5;0
"8219";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-03-31";28;592;17.5;3.3;9.4;0
"8220";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-04-01";5;592;15.9;4;9.3;0
"8221";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-04-02";5;592;12.9;3.5;7.5;0
"8222";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-04-03";3;592;11.1;3.2;5.5;0
"8223";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-04-04";3;592;11.9;3.4;6.3;0
"8224";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-04-05";3;592;6.1;-1.5;2.7;25
"8225";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-04-06";25;617;2.3;-2.4;-0.5;20
"8226";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-04-07";36;638;5.6;-1.3;1.4;0
"8227";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-04-08";30;638;6.1;-1.9;0.8;0
"8228";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-04-09";20;638;7.5;-1.6;1.8;0
"8229";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-04-10";10;638;-1.4;-6;-4.4;15
"8230";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-04-11";28;653;5;-5.8;-1.4;3
"8231";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-04-12";28;655;6.2;-2.9;0;3
"8232";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-04-13";25;658;12.8;-2.4;5.2;3
"8233";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-04-14";10;660;14.3;1.8;6.9;0
"8234";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-04-15";3;660;17;1.3;8.7;3
"8235";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-04-16";0;663;21.1;5.5;12.3;3
"8236";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-04-17";0;665;22;7.4;13.6;0
"8237";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-04-18";0;665;19.6;7.3;12.9;0
"8238";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-04-19";0;665;13.7;7.6;10.9;0
"8239";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-04-20";0;665;11.2;2.1;6.1;0
"8240";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-04-21";0;665;5.5;-4.2;-0.3;0
"8241";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-04-22";0;665;4.8;-4;-0.4;0
"8242";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-04-23";0;665;14.4;-1.2;6.6;3
"8243";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-04-24";0;668;19.5;5.8;12;0
"8244";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-04-25";0;668;21.7;9.2;14.1;0
"8245";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-04-26";0;668;23.2;8.9;13.8;0
"8246";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-04-27";0;668;21.5;6.1;11.3;0
"8247";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-04-28";0;668;19.2;7;12;0
"8248";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-04-29";0;668;19.1;5;11.4;0
"8249";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-04-30";0;668;22.4;7.1;14.2;0
"8250";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-05-01";0;668;23.3;9.4;15.1;0
"8251";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-05-02";0;668;18.1;3.6;11.7;0
"8252";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-05-03";0;668;10.6;0.1;4.7;0
"8253";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-05-04";0;668;12.2;-1.1;4.5;0
"8254";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-05-05";0;668;16.6;-0.4;8.3;0
"8255";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-05-06";0;668;20.4;5.7;12.3;0
"8256";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-05-07";0;668;23.9;7.6;15.8;0
"8257";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-05-08";0;668;25.7;12.3;17.4;0
"8258";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-05-09";0;668;26.1;11.9;17.4;0
"8259";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-05-10";0;668;25.3;11;16.9;0
"8260";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-05-11";0;668;26.1;11.1;17.1;0
"8261";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-05-12";0;668;24.7;7.7;16.2;18
"8262";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-05-13";0;686;19.5;7.3;12.8;3
"8263";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-05-14";0;688;21.4;8;13;0
"8264";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-05-15";0;688;22.3;9.1;14.8;0
"8265";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-05-16";0;688;23.7;9.9;15.5;0
"8266";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-05-17";0;688;22.8;8.9;14.7;0
"8267";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-05-18";0;688;23.9;9.5;15.6;3
"8268";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-05-19";0;691;12.3;5.5;8.4;25
"8269";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-05-20";0;716;20.9;5.9;13.3;3
"8270";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-05-21";0;719;22.6;8.9;14.9;0
"8271";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-05-22";0;719;25.9;12.2;17.7;0
"8272";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-05-23";0;719;26.9;13.9;19.3;0
"8273";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-05-24";0;719;28.3;14;19.9;0
"8274";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-05-25";0;719;27.6;13.2;19.3;0
"8275";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-05-26";0;719;26.6;12.5;18.6;0
"8276";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-05-27";0;719;25.1;12;17.9;0
"8277";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-05-28";0;719;21.9;8.7;14.4;0
"8278";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-05-29";0;719;23.9;8.1;15.6;0
"8279";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-05-30";0;719;28.9;11.3;19.2;0
"8280";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-05-31";0;719;28.5;14;20.2;0
"8281";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-06-01";0;719;28.4;14.4;20.3;3
"8282";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-06-02";0;721;25.2;12;17.6;0
"8283";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-06-03";0;721;21.1;10.1;14.8;0
"8284";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-06-04";0;721;21;7.7;13.5;0
"8285";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-06-05";0;721;23.3;8.2;15.1;0
"8286";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-06-06";0;721;28.4;11.3;18.6;0
"8287";"SNTL";"AZ";"baker butte ";"Pine Creek (150602030206)";1965-10-01;2019-10-24;34.46;-111.41;2225;"Gila";308;"2001-06-07";0;721;29.4;13.8;19.9;0
